cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,mes,total_hurto
19,CAUCA,19548,PIENDAMO - TUNIA,2012,11,2
19,CAUCA,19548,PIENDAMO - TUNIA,2012,12,3
19,CAUCA,19548,PIENDAMO - TUNIA,2013,1,9
19,CAUCA,19548,PIENDAMO - TUNIA,2013,2,3
19,CAUCA,19548,PIENDAMO - TUNIA,2013,3,5
19,CAUCA,19548,PIENDAMO - TUNIA,2013,4,2
19,CAUCA,19548,PIENDAMO - TUNIA,2013,5,5
19,CAUCA,19548,PIENDAMO - TUNIA,2013,6,1
19,CAUCA,19548,PIENDAMO - TUNIA,2013,7,1
19,CAUCA,19548,PIENDAMO - TUNIA,2013,8,2
19,CAUCA,19548,PIENDAMO - TUNIA,2013,10,1
19,CAUCA,19548,PIENDAMO - TUNIA,2013,12,2
19,CAUCA,19548,PIENDAMO - TUNIA,2014,1,4
19,CAUCA,19548,PIENDAMO - TUNIA,2014,2,1
19,CAUCA,19548,PIENDAMO - TUNIA,2014,4,3
19,CAUCA,19548,PIENDAMO - TUNIA,2014,5,4
19,CAUCA,19548,PIENDAMO - TUNIA,2014,6,4
19,CAUCA,19548,PIENDAMO - TUNIA,2014,7,9
19,CAUCA,19548,PIENDAMO - TUNIA,2014,8,6
19,CAUCA,19548,PIENDAMO - TUNIA,2014,9,7
19,CAUCA,19548,PIENDAMO - TUNIA,2014,10,4
19,CAUCA,19548,PIENDAMO - TUNIA,2014,11,2
19,CAUCA,19548,PIENDAMO - TUNIA,2014,12,5
19,CAUCA,19548,PIENDAMO - TUNIA,2015,1,3
19,CAUCA,19548,PIENDAMO - TUNIA,2015,2,3
19,CAUCA,19548,PIENDAMO - TUNIA,2015,3,5
19,CAUCA,19548,PIENDAMO - TUNIA,2015,4,1
19,CAUCA,19548,PIENDAMO - TUNIA,2015,5,3
19,CAUCA,19548,PIENDAMO - TUNIA,2015,6,1
19,CAUCA,19548,PIENDAMO - TUNIA,2015,7,5
19,CAUCA,19548,PIENDAMO - TUNIA,2015,8,4
19,CAUCA,19548,PIENDAMO - TUNIA,2015,9,2
19,CAUCA,19548,PIENDAMO - TUNIA,2015,10,5
19,CAUCA,19548,PIENDAMO - TUNIA,2015,11,2
19,CAUCA,19548,PIENDAMO - TUNIA,2015,12,6
19,CAUCA,19548,PIENDAMO - TUNIA,2016,1,3
19,CAUCA,19548,PIENDAMO - TUNIA,2016,2,8
19,CAUCA,19548,PIENDAMO - TUNIA,2016,3,5
19,CAUCA,19548,PIENDAMO - TUNIA,2016,4,5
19,CAUCA,19548,PIENDAMO - TUNIA,2016,5,2
19,CAUCA,19548,PIENDAMO - TUNIA,2016,6,5
19,CAUCA,19548,PIENDAMO - TUNIA,2016,7,11
19,CAUCA,19548,PIENDAMO - TUNIA,2016,8,6
19,CAUCA,19548,PIENDAMO - TUNIA,2016,9,10
19,CAUCA,19548,PIENDAMO - TUNIA,2016,10,2
19,CAUCA,19548,PIENDAMO - TUNIA,2016,11,3
19,CAUCA,19548,PIENDAMO - TUNIA,2016,12,9
19,CAUCA,19548,PIENDAMO - TUNIA,2017,1,4
19,CAUCA,19548,PIENDAMO - TUNIA,2017,2,14
19,CAUCA,19548,PIENDAMO - TUNIA,2017,3,7
19,CAUCA,19548,PIENDAMO - TUNIA,2017,4,7
19,CAUCA,19548,PIENDAMO - TUNIA,2017,5,4
19,CAUCA,19548,PIENDAMO - TUNIA,2017,7,6
19,CAUCA,19548,PIENDAMO - TUNIA,2017,8,14
19,CAUCA,19548,PIENDAMO - TUNIA,2017,9,3
19,CAUCA,19548,PIENDAMO - TUNIA,2017,10,4
19,CAUCA,19548,PIENDAMO - TUNIA,2017,11,6
19,CAUCA,19548,PIENDAMO - TUNIA,2017,12,9
19,CAUCA,19548,PIENDAMO - TUNIA,2018,1,7
19,CAUCA,19548,PIENDAMO - TUNIA,2018,2,4
19,CAUCA,19548,PIENDAMO - TUNIA,2018,3,8
19,CAUCA,19548,PIENDAMO - TUNIA,2018,4,6
19,CAUCA,19548,PIENDAMO - TUNIA,2018,5,1
19,CAUCA,19548,PIENDAMO - TUNIA,2018,6,6
19,CAUCA,19548,PIENDAMO - TUNIA,2018,7,5
19,CAUCA,19548,PIENDAMO - TUNIA,2018,8,1
19,CAUCA,19548,PIENDAMO - TUNIA,2018,9,4
19,CAUCA,19548,PIENDAMO - TUNIA,2018,10,8
19,CAUCA,19548,PIENDAMO - TUNIA,2018,11,1
19,CAUCA,19548,PIENDAMO - TUNIA,2018,12,4
19,CAUCA,19548,PIENDAMO - TUNIA,2019,1,4
19,CAUCA,19548,PIENDAMO - TUNIA,2019,2,10
19,CAUCA,19548,PIENDAMO - TUNIA,2019,3,4
19,CAUCA,19548,PIENDAMO - TUNIA,2019,4,4
19,CAUCA,19548,PIENDAMO - TUNIA,2019,5,6
19,CAUCA,19548,PIENDAMO - TUNIA,2019,6,9
19,CAUCA,19548,PIENDAMO - TUNIA,2019,7,8
19,CAUCA,19548,PIENDAMO - TUNIA,2019,8,10
19,CAUCA,19548,PIENDAMO - TUNIA,2019,9,11
19,CAUCA,19548,PIENDAMO - TUNIA,2019,10,8
19,CAUCA,19548,PIENDAMO - TUNIA,2019,11,6
19,CAUCA,19548,PIENDAMO - TUNIA,2019,12,16
19,CAUCA,19548,PIENDAMO - TUNIA,2020,1,10
19,CAUCA,19548,PIENDAMO - TUNIA,2020,2,6
19,CAUCA,19548,PIENDAMO - TUNIA,2020,3,3
19,CAUCA,19548,PIENDAMO - TUNIA,2020,4,1
19,CAUCA,19548,PIENDAMO - TUNIA,2020,5,1
19,CAUCA,19548,PIENDAMO - TUNIA,2020,6,2
19,CAUCA,19548,PIENDAMO - TUNIA,2020,7,5
19,CAUCA,19548,PIENDAMO - TUNIA,2020,8,3
19,CAUCA,19548,PIENDAMO - TUNIA,2020,9,5
19,CAUCA,19548,PIENDAMO - TUNIA,2020,10,2
19,CAUCA,19548,PIENDAMO - TUNIA,2020,11,3
19,CAUCA,19548,PIENDAMO - TUNIA,2020,12,4
19,CAUCA,19548,PIENDAMO - TUNIA,2021,1,4
19,CAUCA,19548,PIENDAMO - TUNIA,2021,2,11
19,CAUCA,19548,PIENDAMO - TUNIA,2021,3,7
19,CAUCA,19548,PIENDAMO - TUNIA,2021,4,6
19,CAUCA,19548,PIENDAMO - TUNIA,2021,5,3
19,CAUCA,19548,PIENDAMO - TUNIA,2021,6,1
19,CAUCA,19548,PIENDAMO - TUNIA,2021,7,10
19,CAUCA,19548,PIENDAMO - TUNIA,2021,8,9
19,CAUCA,19548,PIENDAMO - TUNIA,2021,9,5
19,CAUCA,19548,PIENDAMO - TUNIA,2021,10,10
19,CAUCA,19548,PIENDAMO - TUNIA,2021,11,12
19,CAUCA,19548,PIENDAMO - TUNIA,2021,12,17
19,CAUCA,19548,PIENDAMO - TUNIA,2022,1,4
19,CAUCA,19548,PIENDAMO - TUNIA,2022,2,7
19,CAUCA,19548,PIENDAMO - TUNIA,2022,3,5
19,CAUCA,19548,PIENDAMO - TUNIA,2022,4,6
19,CAUCA,19548,PIENDAMO - TUNIA,2022,5,10
19,CAUCA,19548,PIENDAMO - TUNIA,2022,6,5
19,CAUCA,19548,PIENDAMO - TUNIA,2022,7,6
19,CAUCA,19548,PIENDAMO - TUNIA,2022,8,17
19,CAUCA,19548,PIENDAMO - TUNIA,2022,9,7
19,CAUCA,19548,PIENDAMO - TUNIA,2022,10,7
19,CAUCA,19548,PIENDAMO - TUNIA,2022,11,7
19,CAUCA,19548,PIENDAMO - TUNIA,2022,12,6
19,CAUCA,19548,PIENDAMO - TUNIA,2023,1,10
19,CAUCA,19548,PIENDAMO - TUNIA,2023,2,6
19,CAUCA,19548,PIENDAMO - TUNIA,2023,3,4
19,CAUCA,19548,PIENDAMO - TUNIA,2023,4,13
19,CAUCA,19548,PIENDAMO - TUNIA,2023,5,8
19,CAUCA,19548,PIENDAMO - TUNIA,2023,6,3
19,CAUCA,19548,PIENDAMO - TUNIA,2023,7,2
19,CAUCA,19548,PIENDAMO - TUNIA,2023,8,1
19,CAUCA,19548,PIENDAMO - TUNIA,2023,9,4
19,CAUCA,19548,PIENDAMO - TUNIA,2023,10,3
19,CAUCA,19548,PIENDAMO - TUNIA,2023,11,10
19,CAUCA,19548,PIENDAMO - TUNIA,2023,12,14
19,CAUCA,19548,PIENDAMO - TUNIA,2024,1,4
19,CAUCA,19548,PIENDAMO - TUNIA,2024,2,8
19,CAUCA,19548,PIENDAMO - TUNIA,2024,3,9
19,CAUCA,19548,PIENDAMO - TUNIA,2024,4,14
19,CAUCA,19548,PIENDAMO - TUNIA,2024,5,4
19,CAUCA,19548,PIENDAMO - TUNIA,2024,6,5
19,CAUCA,19548,PIENDAMO - TUNIA,2024,7,11
19,CAUCA,19548,PIENDAMO - TUNIA,2024,8,11
19,CAUCA,19548,PIENDAMO - TUNIA,2024,9,5
19,CAUCA,19548,PIENDAMO - TUNIA,2024,10,8
19,CAUCA,19548,PIENDAMO - TUNIA,2024,11,8
19,CAUCA,19548,PIENDAMO - TUNIA,2024,12,6
19,CAUCA,19548,PIENDAMO - TUNIA,2025,1,6
19,CAUCA,19548,PIENDAMO - TUNIA,2025,2,8
19,CAUCA,19548,PIENDAMO - TUNIA,2025,3,5
19,CAUCA,19548,PIENDAMO - TUNIA,2025,4,5
19,CAUCA,19548,PIENDAMO - TUNIA,2025,5,8
19,CAUCA,19548,PIENDAMO - TUNIA,2025,6,13
19,CAUCA,19548,PIENDAMO - TUNIA,2025,7,8
19,CAUCA,19548,PIENDAMO - TUNIA,2025,8,14
19,CAUCA,19548,PIENDAMO - TUNIA,2025,9,5
19,CAUCA,19548,PIENDAMO - TUNIA,2025,10,5
19,CAUCA,19548,PIENDAMO - TUNIA,2025,11,7
19,CAUCA,19573,PUERTO TEJADA,2003,4,1
19,CAUCA,19573,PUERTO TEJADA,2003,7,1
19,CAUCA,19573,PUERTO TEJADA,2003,8,2
19,CAUCA,19573,PUERTO TEJADA,2004,2,1
19,CAUCA,19573,PUERTO TEJADA,2004,3,1
19,CAUCA,19573,PUERTO TEJADA,2004,5,2
19,CAUCA,19573,PUERTO TEJADA,2004,7,1
19,CAUCA,19573,PUERTO TEJADA,2004,9,2
19,CAUCA,19573,PUERTO TEJADA,2004,12,1
19,CAUCA,19573,PUERTO TEJADA,2005,2,3
19,CAUCA,19573,PUERTO TEJADA,2005,3,3
19,CAUCA,19573,PUERTO TEJADA,2005,5,3
19,CAUCA,19573,PUERTO TEJADA,2005,7,2
19,CAUCA,19573,PUERTO TEJADA,2005,8,1
19,CAUCA,19573,PUERTO TEJADA,2005,9,2
19,CAUCA,19573,PUERTO TEJADA,2005,10,1
19,CAUCA,19573,PUERTO TEJADA,2005,11,2
19,CAUCA,19573,PUERTO TEJADA,2005,12,1
19,CAUCA,19573,PUERTO TEJADA,2006,1,3
19,CAUCA,19573,PUERTO TEJADA,2006,2,1
19,CAUCA,19573,PUERTO TEJADA,2006,3,1
19,CAUCA,19573,PUERTO TEJADA,2006,5,4
19,CAUCA,19573,PUERTO TEJADA,2006,8,2
19,CAUCA,19573,PUERTO TEJADA,2006,9,1
19,CAUCA,19573,PUERTO TEJADA,2007,2,2
19,CAUCA,19573,PUERTO TEJADA,2007,3,3
19,CAUCA,19573,PUERTO TEJADA,2007,4,2
19,CAUCA,19573,PUERTO TEJADA,2007,7,1
19,CAUCA,19573,PUERTO TEJADA,2007,12,2
19,CAUCA,19573,PUERTO TEJADA,2008,1,1
19,CAUCA,19573,PUERTO TEJADA,2009,1,2
19,CAUCA,19573,PUERTO TEJADA,2009,3,1
19,CAUCA,19573,PUERTO TEJADA,2009,4,1
19,CAUCA,19573,PUERTO TEJADA,2009,5,1
19,CAUCA,19573,PUERTO TEJADA,2009,6,2
19,CAUCA,19573,PUERTO TEJADA,2009,8,4
19,CAUCA,19573,PUERTO TEJADA,2009,9,2
19,CAUCA,19573,PUERTO TEJADA,2010,1,2
19,CAUCA,19573,PUERTO TEJADA,2010,2,4
19,CAUCA,19573,PUERTO TEJADA,2010,3,1
19,CAUCA,19573,PUERTO TEJADA,2010,4,5
19,CAUCA,19573,PUERTO TEJADA,2010,5,9
19,CAUCA,19573,PUERTO TEJADA,2010,6,2
19,CAUCA,19573,PUERTO TEJADA,2010,7,5
19,CAUCA,19573,PUERTO TEJADA,2010,8,3
19,CAUCA,19573,PUERTO TEJADA,2010,9,1
19,CAUCA,19573,PUERTO TEJADA,2010,10,1
19,CAUCA,19573,PUERTO TEJADA,2010,11,1
19,CAUCA,19573,PUERTO TEJADA,2011,1,2
19,CAUCA,19573,PUERTO TEJADA,2011,2,1
19,CAUCA,19573,PUERTO TEJADA,2011,4,1
19,CAUCA,19573,PUERTO TEJADA,2011,5,2
19,CAUCA,19573,PUERTO TEJADA,2011,6,4
19,CAUCA,19573,PUERTO TEJADA,2011,7,6
19,CAUCA,19573,PUERTO TEJADA,2011,8,4
19,CAUCA,19573,PUERTO TEJADA,2011,9,6
19,CAUCA,19573,PUERTO TEJADA,2011,10,8
19,CAUCA,19573,PUERTO TEJADA,2011,12,1
19,CAUCA,19573,PUERTO TEJADA,2012,1,7
19,CAUCA,19573,PUERTO TEJADA,2012,2,11
19,CAUCA,19573,PUERTO TEJADA,2012,3,13
19,CAUCA,19573,PUERTO TEJADA,2012,4,8
19,CAUCA,19573,PUERTO TEJADA,2012,5,10
19,CAUCA,19573,PUERTO TEJADA,2012,6,10
19,CAUCA,19573,PUERTO TEJADA,2012,7,14
19,CAUCA,19573,PUERTO TEJADA,2012,8,9
19,CAUCA,19573,PUERTO TEJADA,2012,9,4
19,CAUCA,19573,PUERTO TEJADA,2012,10,9
19,CAUCA,19573,PUERTO TEJADA,2012,11,8
19,CAUCA,19573,PUERTO TEJADA,2012,12,16
19,CAUCA,19573,PUERTO TEJADA,2013,1,10
19,CAUCA,19573,PUERTO TEJADA,2013,2,5
19,CAUCA,19573,PUERTO TEJADA,2013,3,5
19,CAUCA,19573,PUERTO TEJADA,2013,4,7
19,CAUCA,19573,PUERTO TEJADA,2013,5,10
19,CAUCA,19573,PUERTO TEJADA,2013,6,6
19,CAUCA,19573,PUERTO TEJADA,2013,7,3
19,CAUCA,19573,PUERTO TEJADA,2013,8,7
19,CAUCA,19573,PUERTO TEJADA,2013,9,1
19,CAUCA,19573,PUERTO TEJADA,2013,10,6
19,CAUCA,19573,PUERTO TEJADA,2013,12,1
19,CAUCA,19573,PUERTO TEJADA,2014,1,8
19,CAUCA,19573,PUERTO TEJADA,2014,2,6
19,CAUCA,19573,PUERTO TEJADA,2014,3,1
19,CAUCA,19573,PUERTO TEJADA,2014,4,10
19,CAUCA,19573,PUERTO TEJADA,2014,5,9
19,CAUCA,19573,PUERTO TEJADA,2014,6,3
19,CAUCA,19573,PUERTO TEJADA,2014,7,5
19,CAUCA,19573,PUERTO TEJADA,2014,8,5
19,CAUCA,19573,PUERTO TEJADA,2014,9,5
19,CAUCA,19573,PUERTO TEJADA,2014,10,9
19,CAUCA,19573,PUERTO TEJADA,2014,11,4
19,CAUCA,19573,PUERTO TEJADA,2014,12,6
19,CAUCA,19573,PUERTO TEJADA,2015,1,5
19,CAUCA,19573,PUERTO TEJADA,2015,2,9
19,CAUCA,19573,PUERTO TEJADA,2015,3,2
19,CAUCA,19573,PUERTO TEJADA,2015,4,6
19,CAUCA,19573,PUERTO TEJADA,2015,5,5
19,CAUCA,19573,PUERTO TEJADA,2015,6,8
19,CAUCA,19573,PUERTO TEJADA,2015,7,10
19,CAUCA,19573,PUERTO TEJADA,2015,8,13
19,CAUCA,19573,PUERTO TEJADA,2015,9,10
19,CAUCA,19573,PUERTO TEJADA,2015,10,11
19,CAUCA,19573,PUERTO TEJADA,2015,11,9
19,CAUCA,19573,PUERTO TEJADA,2015,12,14
19,CAUCA,19573,PUERTO TEJADA,2016,1,10
19,CAUCA,19573,PUERTO TEJADA,2016,2,15
19,CAUCA,19573,PUERTO TEJADA,2016,3,16
19,CAUCA,19573,PUERTO TEJADA,2016,4,9
19,CAUCA,19573,PUERTO TEJADA,2016,5,18
19,CAUCA,19573,PUERTO TEJADA,2016,6,12
19,CAUCA,19573,PUERTO TEJADA,2016,7,10
19,CAUCA,19573,PUERTO TEJADA,2016,8,16
19,CAUCA,19573,PUERTO TEJADA,2016,9,13
19,CAUCA,19573,PUERTO TEJADA,2016,10,12
19,CAUCA,19573,PUERTO TEJADA,2016,11,7
19,CAUCA,19573,PUERTO TEJADA,2016,12,15
19,CAUCA,19573,PUERTO TEJADA,2017,1,17
19,CAUCA,19573,PUERTO TEJADA,2017,2,9
19,CAUCA,19573,PUERTO TEJADA,2017,3,9
19,CAUCA,19573,PUERTO TEJADA,2017,4,16
19,CAUCA,19573,PUERTO TEJADA,2017,5,16
19,CAUCA,19573,PUERTO TEJADA,2017,6,22
19,CAUCA,19573,PUERTO TEJADA,2017,7,19
19,CAUCA,19573,PUERTO TEJADA,2017,8,21
19,CAUCA,19573,PUERTO TEJADA,2017,9,16
19,CAUCA,19573,PUERTO TEJADA,2017,10,31
19,CAUCA,19573,PUERTO TEJADA,2017,11,19
19,CAUCA,19573,PUERTO TEJADA,2017,12,18
19,CAUCA,19573,PUERTO TEJADA,2018,1,33
19,CAUCA,19573,PUERTO TEJADA,2018,2,13
19,CAUCA,19573,PUERTO TEJADA,2018,3,16
19,CAUCA,19573,PUERTO TEJADA,2018,4,20
19,CAUCA,19573,PUERTO TEJADA,2018,5,15
19,CAUCA,19573,PUERTO TEJADA,2018,6,16
19,CAUCA,19573,PUERTO TEJADA,2018,7,27
19,CAUCA,19573,PUERTO TEJADA,2018,8,17
19,CAUCA,19573,PUERTO TEJADA,2018,9,21
19,CAUCA,19573,PUERTO TEJADA,2018,10,18
19,CAUCA,19573,PUERTO TEJADA,2018,11,32
19,CAUCA,19573,PUERTO TEJADA,2018,12,25
19,CAUCA,19573,PUERTO TEJADA,2019,1,31
19,CAUCA,19573,PUERTO TEJADA,2019,2,19
19,CAUCA,19573,PUERTO TEJADA,2019,3,25
19,CAUCA,19573,PUERTO TEJADA,2019,4,28
19,CAUCA,19573,PUERTO TEJADA,2019,5,28
19,CAUCA,19573,PUERTO TEJADA,2019,6,36
19,CAUCA,19573,PUERTO TEJADA,2019,7,34
19,CAUCA,19573,PUERTO TEJADA,2019,8,24
19,CAUCA,19573,PUERTO TEJADA,2019,9,37
19,CAUCA,19573,PUERTO TEJADA,2019,10,26
19,CAUCA,19573,PUERTO TEJADA,2019,11,33
19,CAUCA,19573,PUERTO TEJADA,2019,12,26
19,CAUCA,19573,PUERTO TEJADA,2020,1,30
19,CAUCA,19573,PUERTO TEJADA,2020,2,19
19,CAUCA,19573,PUERTO TEJADA,2020,3,8
19,CAUCA,19573,PUERTO TEJADA,2020,4,9
19,CAUCA,19573,PUERTO TEJADA,2020,5,10
19,CAUCA,19573,PUERTO TEJADA,2020,6,10
19,CAUCA,19573,PUERTO TEJADA,2020,7,13
19,CAUCA,19573,PUERTO TEJADA,2020,8,13
19,CAUCA,19573,PUERTO TEJADA,2020,9,17
19,CAUCA,19573,PUERTO TEJADA,2020,10,13
19,CAUCA,19573,PUERTO TEJADA,2020,11,14
19,CAUCA,19573,PUERTO TEJADA,2020,12,13
19,CAUCA,19573,PUERTO TEJADA,2021,1,11
19,CAUCA,19573,PUERTO TEJADA,2021,2,14
19,CAUCA,19573,PUERTO TEJADA,2021,3,27
19,CAUCA,19573,PUERTO TEJADA,2021,4,19
19,CAUCA,19573,PUERTO TEJADA,2021,5,12
19,CAUCA,19573,PUERTO TEJADA,2021,6,19
19,CAUCA,19573,PUERTO TEJADA,2021,7,18
19,CAUCA,19573,PUERTO TEJADA,2021,8,17
19,CAUCA,19573,PUERTO TEJADA,2021,9,30
19,CAUCA,19573,PUERTO TEJADA,2021,10,33
19,CAUCA,19573,PUERTO TEJADA,2021,11,16
19,CAUCA,19573,PUERTO TEJADA,2021,12,20
19,CAUCA,19573,PUERTO TEJADA,2022,1,26
19,CAUCA,19573,PUERTO TEJADA,2022,2,17
19,CAUCA,19573,PUERTO TEJADA,2022,3,19
19,CAUCA,19573,PUERTO TEJADA,2022,4,24
19,CAUCA,19573,PUERTO TEJADA,2022,5,34
19,CAUCA,19573,PUERTO TEJADA,2022,6,20
19,CAUCA,19573,PUERTO TEJADA,2022,7,32
19,CAUCA,19573,PUERTO TEJADA,2022,8,32
19,CAUCA,19573,PUERTO TEJADA,2022,9,24
19,CAUCA,19573,PUERTO TEJADA,2022,10,31
19,CAUCA,19573,PUERTO TEJADA,2022,11,20
19,CAUCA,19573,PUERTO TEJADA,2022,12,35
19,CAUCA,19573,PUERTO TEJADA,2023,1,24
19,CAUCA,19573,PUERTO TEJADA,2023,2,26
19,CAUCA,19573,PUERTO TEJADA,2023,3,23
19,CAUCA,19573,PUERTO TEJADA,2023,4,38
19,CAUCA,19573,PUERTO TEJADA,2023,5,27
19,CAUCA,19573,PUERTO TEJADA,2023,6,10
19,CAUCA,19573,PUERTO TEJADA,2023,7,8
19,CAUCA,19573,PUERTO TEJADA,2023,8,3
19,CAUCA,19573,PUERTO TEJADA,2023,9,12
19,CAUCA,19573,PUERTO TEJADA,2023,10,9
19,CAUCA,19573,PUERTO TEJADA,2023,11,26
19,CAUCA,19573,PUERTO TEJADA,2023,12,31
19,CAUCA,19573,PUERTO TEJADA,2024,1,33
19,CAUCA,19573,PUERTO TEJADA,2024,2,20
19,CAUCA,19573,PUERTO TEJADA,2024,3,24
19,CAUCA,19573,PUERTO TEJADA,2024,4,33
19,CAUCA,19573,PUERTO TEJADA,2024,5,30
19,CAUCA,19573,PUERTO TEJADA,2024,6,21
19,CAUCA,19573,PUERTO TEJADA,2024,7,29
19,CAUCA,19573,PUERTO TEJADA,2024,8,22
19,CAUCA,19573,PUERTO TEJADA,2024,9,12
19,CAUCA,19573,PUERTO TEJADA,2024,10,27
19,CAUCA,19573,PUERTO TEJADA,2024,11,27
19,CAUCA,19573,PUERTO TEJADA,2024,12,20
19,CAUCA,19573,PUERTO TEJADA,2025,1,30
19,CAUCA,19573,PUERTO TEJADA,2025,2,8
19,CAUCA,19573,PUERTO TEJADA,2025,3,17
19,CAUCA,19573,PUERTO TEJADA,2025,4,21
19,CAUCA,19573,PUERTO TEJADA,2025,5,17
19,CAUCA,19573,PUERTO TEJADA,2025,6,24
19,CAUCA,19573,PUERTO TEJADA,2025,7,29
19,CAUCA,19573,PUERTO TEJADA,2025,8,18
19,CAUCA,19573,PUERTO TEJADA,2025,9,17
19,CAUCA,19573,PUERTO TEJADA,2025,10,33
19,CAUCA,19573,PUERTO TEJADA,2025,11,21
19,CAUCA,19585,PURACE,2004,6,1
19,CAUCA,19585,PURACE,2005,2,1
19,CAUCA,19585,PURACE,2005,12,1
19,CAUCA,19585,PURACE,2007,1,1
19,CAUCA,19585,PURACE,2007,2,1
19,CAUCA,19585,PURACE,2007,3,1
19,CAUCA,19585,PURACE,2009,12,1
19,CAUCA,19585,PURACE,2010,1,1
19,CAUCA,19585,PURACE,2010,2,1
19,CAUCA,19585,PURACE,2010,8,1
19,CAUCA,19585,PURACE,2011,1,1
19,CAUCA,19585,PURACE,2011,5,1
19,CAUCA,19585,PURACE,2011,6,2
19,CAUCA,19585,PURACE,2011,8,1
19,CAUCA,19585,PURACE,2011,10,1
19,CAUCA,19585,PURACE,2012,7,1
19,CAUCA,19585,PURACE,2013,3,1
19,CAUCA,19585,PURACE,2015,11,2
19,CAUCA,19585,PURACE,2015,12,1
19,CAUCA,19585,PURACE,2016,2,2
19,CAUCA,19585,PURACE,2016,3,1
19,CAUCA,19585,PURACE,2016,5,2
19,CAUCA,19585,PURACE,2016,6,1
19,CAUCA,19585,PURACE,2016,7,2
19,CAUCA,19585,PURACE,2016,8,1
19,CAUCA,19585,PURACE,2016,9,1
19,CAUCA,19585,PURACE,2016,10,1
19,CAUCA,19585,PURACE,2016,11,1
19,CAUCA,19585,PURACE,2017,2,1
19,CAUCA,19585,PURACE,2017,3,1
19,CAUCA,19585,PURACE,2017,6,2
19,CAUCA,19585,PURACE,2017,7,2
19,CAUCA,19585,PURACE,2017,8,1
19,CAUCA,19585,PURACE,2017,9,1
19,CAUCA,19585,PURACE,2017,10,1
19,CAUCA,19585,PURACE,2017,12,1
19,CAUCA,19585,PURACE,2018,1,1
19,CAUCA,19585,PURACE,2018,2,3
19,CAUCA,19585,PURACE,2018,4,1
19,CAUCA,19585,PURACE,2018,5,1
19,CAUCA,19585,PURACE,2018,6,1
19,CAUCA,19585,PURACE,2018,8,2
19,CAUCA,19585,PURACE,2018,11,1
19,CAUCA,19585,PURACE,2018,12,1
19,CAUCA,19585,PURACE,2019,4,1
19,CAUCA,19585,PURACE,2019,7,1
19,CAUCA,19585,PURACE,2019,8,2
19,CAUCA,19585,PURACE,2019,9,2
19,CAUCA,19585,PURACE,2019,10,1
19,CAUCA,19585,PURACE,2019,11,1
19,CAUCA,19585,PURACE,2019,12,2
19,CAUCA,19585,PURACE,2020,7,4
19,CAUCA,19585,PURACE,2020,11,2
19,CAUCA,19585,PURACE,2021,2,2
19,CAUCA,19585,PURACE,2021,3,1
19,CAUCA,19585,PURACE,2021,10,1
19,CAUCA,19585,PURACE,2021,12,1
19,CAUCA,19585,PURACE,2022,1,6
19,CAUCA,19585,PURACE,2022,2,1
19,CAUCA,19585,PURACE,2022,3,1
19,CAUCA,19585,PURACE,2022,5,1
19,CAUCA,19585,PURACE,2022,6,1
19,CAUCA,19585,PURACE,2022,7,2
19,CAUCA,19585,PURACE,2022,9,3
19,CAUCA,19585,PURACE,2022,11,1
19,CAUCA,19585,PURACE,2023,1,2
19,CAUCA,19585,PURACE,2023,2,1
19,CAUCA,19585,PURACE,2023,3,1
19,CAUCA,19585,PURACE,2023,4,2
19,CAUCA,19585,PURACE,2023,5,3
19,CAUCA,19585,PURACE,2023,10,1
19,CAUCA,19585,PURACE,2023,11,2
19,CAUCA,19585,PURACE,2023,12,2
19,CAUCA,19585,PURACE,2024,5,1
19,CAUCA,19585,PURACE,2024,7,1
19,CAUCA,19585,PURACE,2024,8,3
19,CAUCA,19585,PURACE,2024,9,5
19,CAUCA,19585,PURACE,2024,10,1
19,CAUCA,19585,PURACE,2024,11,1
19,CAUCA,19585,PURACE,2024,12,2
19,CAUCA,19585,PURACE,2025,1,2
19,CAUCA,19585,PURACE,2025,2,1
19,CAUCA,19585,PURACE,2025,4,1
19,CAUCA,19585,PURACE,2025,5,1
19,CAUCA,19585,PURACE,2025,6,1
19,CAUCA,19585,PURACE,2025,7,1
19,CAUCA,19585,PURACE,2025,8,2
19,CAUCA,19585,PURACE,2025,9,2
19,CAUCA,19585,PURACE,2025,10,2
19,CAUCA,19622,ROSAS,2003,4,1
19,CAUCA,19622,ROSAS,2005,4,2
19,CAUCA,19622,ROSAS,2005,9,1
19,CAUCA,19622,ROSAS,2006,4,2
19,CAUCA,19622,ROSAS,2006,11,1
19,CAUCA,19622,ROSAS,2007,2,1
19,CAUCA,19622,ROSAS,2007,4,1
19,CAUCA,19622,ROSAS,2007,5,1
19,CAUCA,19622,ROSAS,2007,6,1
19,CAUCA,19622,ROSAS,2007,11,1
19,CAUCA,19622,ROSAS,2009,12,1
19,CAUCA,19622,ROSAS,2010,2,1
19,CAUCA,19622,ROSAS,2010,4,2
19,CAUCA,19622,ROSAS,2010,9,1
19,CAUCA,19622,ROSAS,2011,9,1
19,CAUCA,19622,ROSAS,2011,10,1
19,CAUCA,19622,ROSAS,2012,1,1
19,CAUCA,19622,ROSAS,2012,2,1
19,CAUCA,19622,ROSAS,2012,3,1
19,CAUCA,19622,ROSAS,2012,4,1
19,CAUCA,19622,ROSAS,2012,5,1
