cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,mes,total_extorsion,total_homicidio,total_hurto,total_terrorismo,incautaciones_total,cantidad_total_kg,poblacion_total
41,HUILA,41001,NEIVA,2021,11,6,9.0,349.0,,12.0,1589.0,371590
41,HUILA,41001,NEIVA,2021,12,5,9.0,410.0,,11.0,221296.0,371590
41,HUILA,41001,NEIVA,2022,1,5,13.0,324.0,,43.0,252879.9,375660
41,HUILA,41001,NEIVA,2022,2,3,5.0,314.0,1.0,46.0,279625.8,375660
41,HUILA,41001,NEIVA,2022,3,1,3.0,431.0,1.0,51.0,3226.4,375660
41,HUILA,41001,NEIVA,2022,4,6,7.0,423.0,,31.0,4117.0,375660
41,HUILA,41001,NEIVA,2022,5,2,6.0,414.0,,28.0,14203.0,375660
41,HUILA,41001,NEIVA,2022,6,3,4.0,408.0,,31.0,170041.0,375660
41,HUILA,41001,NEIVA,2022,7,4,12.0,394.0,,23.0,7416.0,375660
41,HUILA,41001,NEIVA,2022,8,4,5.0,490.0,,12.0,202190.0,375660
41,HUILA,41001,NEIVA,2022,9,8,13.0,499.0,1.0,19.0,1556.0,375660
41,HUILA,41001,NEIVA,2022,10,12,2.0,579.0,,24.0,29851.0,375660
41,HUILA,41001,NEIVA,2022,11,10,10.0,539.0,,10.0,1183.0,375660
41,HUILA,41001,NEIVA,2022,12,10,5.0,719.0,,12.0,32614.0,375660
41,HUILA,41001,NEIVA,2023,1,2,2.0,529.0,,46.0,144265.0,380019
41,HUILA,41001,NEIVA,2023,2,4,6.0,430.0,,61.0,59391.0,380019
41,HUILA,41001,NEIVA,2023,3,1,9.0,452.0,,70.0,56272.0,380019
41,HUILA,41001,NEIVA,2023,4,6,7.0,519.0,,31.0,6392.0,380019
41,HUILA,41001,NEIVA,2023,5,5,8.0,477.0,1.0,49.0,27589.0,380019
41,HUILA,41001,NEIVA,2023,6,3,10.0,640.0,1.0,38.0,55674.0,380019
41,HUILA,41001,NEIVA,2023,7,5,2.0,731.0,2.0,36.0,23968.0,380019
41,HUILA,41001,NEIVA,2023,8,4,10.0,602.0,,34.0,172072.0,380019
41,HUILA,41001,NEIVA,2023,9,12,12.0,496.0,1.0,17.0,5453.3,380019
41,HUILA,41001,NEIVA,2023,10,12,12.0,466.0,1.0,29.0,200703.0,380019
41,HUILA,41001,NEIVA,2023,11,24,4.0,412.0,,26.0,637693.0,380019
41,HUILA,41001,NEIVA,2023,12,18,10.0,500.0,,12.0,4343.0,380019
41,HUILA,41001,NEIVA,2024,1,15,5.0,542.0,,61.0,66290.0,384242
41,HUILA,41001,NEIVA,2024,2,11,6.0,405.0,1.0,62.0,511131.0,384242
41,HUILA,41001,NEIVA,2024,3,8,8.0,345.0,5.0,41.0,107971.5,384242
41,HUILA,41001,NEIVA,2024,4,16,9.0,411.0,2.0,49.0,17582.0,384242
41,HUILA,41001,NEIVA,2024,5,8,5.0,465.0,2.0,37.0,5726.0,384242
41,HUILA,41001,NEIVA,2024,6,9,5.0,514.0,3.0,48.0,5291047.5,384242
41,HUILA,41001,NEIVA,2024,7,12,9.0,457.0,5.0,40.0,13363.0,384242
41,HUILA,41001,NEIVA,2024,8,7,7.0,605.0,3.0,28.0,403477.0,384242
41,HUILA,41001,NEIVA,2024,9,7,8.0,466.0,1.0,37.0,83869.3,384242
41,HUILA,41001,NEIVA,2024,10,9,7.0,450.0,,55.0,158849.5,384242
41,HUILA,41001,NEIVA,2024,11,8,6.0,397.0,1.0,37.0,5321.7,384242
41,HUILA,41001,NEIVA,2024,12,5,8.0,330.0,1.0,15.0,3251.2,384242
41,HUILA,41001,NEIVA,2025,1,7,3.0,367.0,1.0,62.0,33821.0,388229
41,HUILA,41001,NEIVA,2025,2,3,4.0,277.0,,67.0,138801.0,388229
41,HUILA,41001,NEIVA,2025,3,9,4.0,427.0,,85.0,36446.1,388229
41,HUILA,41001,NEIVA,2025,4,7,5.0,350.0,,50.0,43142.3,388229
41,HUILA,41001,NEIVA,2025,5,10,8.0,322.0,1.0,55.0,19404.3,388229
41,HUILA,41001,NEIVA,2025,6,13,10.0,446.0,1.0,42.0,22839.9,388229
41,HUILA,41001,NEIVA,2025,7,18,15.0,380.0,1.0,30.0,7457.0,388229
41,HUILA,41001,NEIVA,2025,8,16,10.0,234.0,,35.0,7748.0,388229
41,HUILA,41001,NEIVA,2025,9,11,7.0,277.0,1.0,26.0,13334.0,388229
41,HUILA,41001,NEIVA,2025,10,14,6.0,474.0,,44.0,12647.0,388229
41,HUILA,41001,NEIVA,2025,11,12,6.0,493.0,,,,388229
41,HUILA,41001,NEIVA,2026,1,15,8.0,430.0,,,,392009
41,HUILA,41001,NEIVA,2026,2,3,7.0,384.0,,,,392009
41,HUILA,41006,ACEVEDO,2003,3,1,6.0,1.0,,,,
41,HUILA,41006,ACEVEDO,2003,9,1,6.0,,,,,
41,HUILA,41006,ACEVEDO,2003,11,1,8.0,,,,,
41,HUILA,41006,ACEVEDO,2004,1,1,2.0,,,,,
41,HUILA,41006,ACEVEDO,2004,9,1,1.0,,,,,
41,HUILA,41006,ACEVEDO,2006,11,2,3.0,1.0,,,,
41,HUILA,41006,ACEVEDO,2007,5,1,1.0,1.0,,,,
41,HUILA,41006,ACEVEDO,2012,6,1,1.0,,,2.0,200.8,
41,HUILA,41006,ACEVEDO,2013,8,1,1.0,,,1.0,33.0,
41,HUILA,41006,ACEVEDO,2014,6,1,,,,1.0,25.0,
41,HUILA,41006,ACEVEDO,2014,11,1,1.0,2.0,,1.0,30.68,
41,HUILA,41006,ACEVEDO,2015,2,1,,1.0,,,,
41,HUILA,41006,ACEVEDO,2015,6,1,,1.0,,2.0,205.0,
41,HUILA,41006,ACEVEDO,2016,4,2,,1.0,1.0,,,
41,HUILA,41006,ACEVEDO,2016,6,1,,2.0,,,,
41,HUILA,41006,ACEVEDO,2016,11,1,2.0,2.0,,9.0,309.5,
41,HUILA,41006,ACEVEDO,2017,6,1,,,,1.0,13.0,
41,HUILA,41006,ACEVEDO,2018,3,1,,,,1.0,8.0,
41,HUILA,41006,ACEVEDO,2018,7,1,,,,3.0,2055.2,
41,HUILA,41006,ACEVEDO,2018,8,1,,1.0,,8.0,223.9,
41,HUILA,41006,ACEVEDO,2018,9,1,1.0,2.0,,4.0,294.6,
41,HUILA,41006,ACEVEDO,2019,3,1,,2.0,,3.0,108.0,
41,HUILA,41006,ACEVEDO,2019,9,1,1.0,2.0,,3.0,194.0,
41,HUILA,41006,ACEVEDO,2019,12,1,2.0,1.0,,2.0,147.39999999999998,
41,HUILA,41006,ACEVEDO,2020,1,1,4.0,1.0,,9.0,401.6,25739
41,HUILA,41006,ACEVEDO,2020,12,1,2.0,1.0,,,,25739
41,HUILA,41006,ACEVEDO,2021,1,3,1.0,1.0,,3.0,488.0,26147
41,HUILA,41006,ACEVEDO,2021,10,1,3.0,1.0,,1.0,100.0,26147
41,HUILA,41006,ACEVEDO,2022,7,1,1.0,3.0,,4.0,83.2,26455
41,HUILA,41006,ACEVEDO,2022,8,1,1.0,2.0,,1.0,59.4,26455
41,HUILA,41006,ACEVEDO,2023,8,1,3.0,1.0,,,,26773
41,HUILA,41006,ACEVEDO,2023,10,1,1.0,1.0,,1.0,99.7,26773
41,HUILA,41006,ACEVEDO,2023,11,3,5.0,4.0,,1.0,1.0,26773
41,HUILA,41006,ACEVEDO,2024,3,1,,2.0,,,,27138
41,HUILA,41006,ACEVEDO,2024,4,2,1.0,5.0,,1.0,3.0,27138
41,HUILA,41006,ACEVEDO,2024,5,2,,2.0,1.0,,,27138
41,HUILA,41006,ACEVEDO,2024,9,1,1.0,4.0,,2.0,38.0,27138
41,HUILA,41006,ACEVEDO,2024,10,1,6.0,4.0,,2.0,109.88000000000001,27138
41,HUILA,41006,ACEVEDO,2024,11,1,1.0,2.0,,,,27138
41,HUILA,41006,ACEVEDO,2025,3,1,1.0,4.0,,8.0,1023.85,27418
41,HUILA,41006,ACEVEDO,2025,6,2,2.0,2.0,,1.0,14.0,27418
41,HUILA,41006,ACEVEDO,2025,7,1,,2.0,,4.0,53.0,27418
41,HUILA,41006,ACEVEDO,2025,10,2,2.0,2.0,,1.0,242.0,27418
41,HUILA,41013,AGRADO,2003,10,1,,,,,,
41,HUILA,41013,AGRADO,2014,3,1,,,,,,
41,HUILA,41013,AGRADO,2019,11,1,,,,1.0,1.0,
41,HUILA,41013,AGRADO,2022,7,1,,,,,,9282
41,HUILA,41013,AGRADO,2022,9,1,,2.0,,,,9282
41,HUILA,41013,AGRADO,2022,10,2,,1.0,,,,9282
41,HUILA,41013,AGRADO,2023,7,1,,,,2.0,445608.1,9408
41,HUILA,41013,AGRADO,2023,10,1,,3.0,,3.0,12254.9,9408
41,HUILA,41013,AGRADO,2023,11,1,1.0,3.0,,,,9408
41,HUILA,41013,AGRADO,2024,1,1,,1.0,,,,9491
41,HUILA,41013,AGRADO,2024,5,1,,1.0,,3.0,686.5,9491
41,HUILA,41016,AIPE,2003,1,1,,3.0,,,,
41,HUILA,41016,AIPE,2003,2,1,,1.0,,,,
41,HUILA,41016,AIPE,2003,9,1,,,,,,
41,HUILA,41016,AIPE,2004,4,1,,2.0,,,,
41,HUILA,41016,AIPE,2004,11,1,,1.0,,,,
41,HUILA,41016,AIPE,2006,3,1,,,,,,
41,HUILA,41016,AIPE,2006,4,1,,,,,,
41,HUILA,41016,AIPE,2006,8,3,,1.0,,,,
41,HUILA,41016,AIPE,2009,10,1,,2.0,,,,
41,HUILA,41016,AIPE,2009,12,1,,,,,,
41,HUILA,41016,AIPE,2011,1,1,,2.0,,,,
41,HUILA,41016,AIPE,2011,3,1,1.0,,,1.0,4.6,
41,HUILA,41016,AIPE,2012,3,1,,1.0,,,,
41,HUILA,41016,AIPE,2014,1,1,,1.0,,1.0,71.0,
41,HUILA,41016,AIPE,2014,2,1,,1.0,,3.0,5111.2,
41,HUILA,41016,AIPE,2014,9,2,,2.0,1.0,5.0,42585.0,
41,HUILA,41016,AIPE,2014,10,1,1.0,,,5.0,6527.0,
41,HUILA,41016,AIPE,2014,11,2,,2.0,,5.0,59204.9,
41,HUILA,41016,AIPE,2015,4,2,,2.0,,,,
41,HUILA,41016,AIPE,2016,12,1,,5.0,,1.0,28.0,
41,HUILA,41016,AIPE,2018,6,1,1.0,,,,,
41,HUILA,41016,AIPE,2019,1,1,1.0,2.0,,6.0,115.0,
41,HUILA,41016,AIPE,2019,2,2,,,,,,
41,HUILA,41016,AIPE,2019,10,2,,2.0,,1.0,15.0,
41,HUILA,41016,AIPE,2020,3,1,,1.0,,6.0,210.0,16703
41,HUILA,41016,AIPE,2020,10,1,,3.0,,1.0,52570.0,16703
41,HUILA,41016,AIPE,2020,11,1,,3.0,,2.0,108.0,16703
41,HUILA,41016,AIPE,2021,9,1,,3.0,,,,16930
41,HUILA,41016,AIPE,2021,11,1,,,,1.0,94.0,16930
41,HUILA,41016,AIPE,2022,3,1,1.0,3.0,,3.0,175.6,17134
41,HUILA,41016,AIPE,2023,9,1,,2.0,,1.0,3600.0,17322
41,HUILA,41016,AIPE,2023,12,1,,2.0,,1.0,80000.0,17322
41,HUILA,41016,AIPE,2024,5,1,,1.0,1.0,7.0,735535.0,17547
41,HUILA,41016,AIPE,2024,7,2,,2.0,,2.0,907.0,17547
41,HUILA,41016,AIPE,2024,8,1,,3.0,,2.0,82.0,17547
41,HUILA,41016,AIPE,2024,9,1,,1.0,,5.0,338716.0,17547
41,HUILA,41016,AIPE,2024,10,1,,,,1.0,25300.0,17547
41,HUILA,41016,AIPE,2025,1,2,,,,2.0,471.0,17715
41,HUILA,41016,AIPE,2025,2,2,,,,5.0,55.0,17715
41,HUILA,41016,AIPE,2025,3,1,1.0,3.0,,7.0,1591.0,17715
41,HUILA,41016,AIPE,2025,4,1,,4.0,,4.0,212.0,17715
41,HUILA,41016,AIPE,2025,5,1,,1.0,,,,17715
41,HUILA,41016,AIPE,2025,6,2,,5.0,,,,17715
41,HUILA,41016,AIPE,2025,8,2,,1.0,,,,17715
41,HUILA,41016,AIPE,2025,11,1,,3.0,,,,17715
41,HUILA,41020,ALGECIRAS,2004,3,1,3.0,,,,,
41,HUILA,41020,ALGECIRAS,2004,9,1,,,,,,
41,HUILA,41020,ALGECIRAS,2005,4,1,,,,,,
41,HUILA,41020,ALGECIRAS,2005,6,1,1.0,,,,,
41,HUILA,41020,ALGECIRAS,2005,9,1,1.0,1.0,,,,
41,HUILA,41020,ALGECIRAS,2008,2,1,2.0,,,,,
41,HUILA,41020,ALGECIRAS,2009,7,1,,,,,,
41,HUILA,41020,ALGECIRAS,2010,3,1,2.0,,,,,
41,HUILA,41020,ALGECIRAS,2010,7,1,,,,,,
41,HUILA,41020,ALGECIRAS,2012,3,1,2.0,,,,,
41,HUILA,41020,ALGECIRAS,2012,12,2,,2.0,,,,
41,HUILA,41020,ALGECIRAS,2014,4,3,,1.0,,,,
41,HUILA,41020,ALGECIRAS,2014,7,1,,1.0,,,,
41,HUILA,41020,ALGECIRAS,2015,1,1,,,,,,
41,HUILA,41020,ALGECIRAS,2015,4,1,,,,1.0,11.0,
41,HUILA,41020,ALGECIRAS,2015,5,1,,,,,,
41,HUILA,41020,ALGECIRAS,2015,7,1,2.0,1.0,,,,
41,HUILA,41020,ALGECIRAS,2015,11,1,,3.0,,1.0,6400.0,
41,HUILA,41020,ALGECIRAS,2015,12,1,,1.0,,1.0,100.0,
41,HUILA,41020,ALGECIRAS,2016,3,1,2.0,,,,,
41,HUILA,41020,ALGECIRAS,2017,7,1,,,,,,
41,HUILA,41020,ALGECIRAS,2017,8,1,,,,,,
41,HUILA,41020,ALGECIRAS,2018,3,3,5.0,1.0,,,,
41,HUILA,41020,ALGECIRAS,2018,4,1,,,,,,
41,HUILA,41020,ALGECIRAS,2018,8,1,,,,3.0,205.7,
41,HUILA,41020,ALGECIRAS,2018,9,1,,1.0,,1.0,61.0,
41,HUILA,41020,ALGECIRAS,2018,10,1,,3.0,,,,
41,HUILA,41020,ALGECIRAS,2018,11,1,,3.0,,2.0,974.1,
41,HUILA,41020,ALGECIRAS,2019,2,2,1.0,,1.0,,,
41,HUILA,41020,ALGECIRAS,2019,4,2,,,,,,
41,HUILA,41020,ALGECIRAS,2019,5,1,3.0,,,,,
41,HUILA,41020,ALGECIRAS,2020,1,1,3.0,,,1.0,125.0,23187
41,HUILA,41020,ALGECIRAS,2020,2,1,1.0,,,,,23187
41,HUILA,41020,ALGECIRAS,2020,5,1,3.0,,,,,23187
41,HUILA,41020,ALGECIRAS,2020,6,1,1.0,,,1.0,50.0,23187
41,HUILA,41020,ALGECIRAS,2020,10,2,1.0,1.0,,,,23187
41,HUILA,41020,ALGECIRAS,2020,11,1,,,,,,23187
41,HUILA,41020,ALGECIRAS,2020,12,1,1.0,1.0,,1.0,70.7,23187
41,HUILA,41020,ALGECIRAS,2021,1,1,3.0,,,2.0,21.0,23460
41,HUILA,41020,ALGECIRAS,2021,7,1,1.0,2.0,,1.0,38.0,23460
41,HUILA,41020,ALGECIRAS,2021,11,1,,1.0,,,,23460
41,HUILA,41020,ALGECIRAS,2021,12,2,1.0,2.0,,2.0,59.0,23460
41,HUILA,41020,ALGECIRAS,2022,2,1,,,,2.0,38.3,23742
41,HUILA,41020,ALGECIRAS,2022,5,2,3.0,1.0,,,,23742
41,HUILA,41020,ALGECIRAS,2022,7,1,,,,,,23742
41,HUILA,41020,ALGECIRAS,2022,8,2,1.0,1.0,,1.0,339000.0,23742
41,HUILA,41020,ALGECIRAS,2022,11,2,3.0,3.0,,,,23742
41,HUILA,41020,ALGECIRAS,2023,3,1,1.0,2.0,,,,24044
41,HUILA,41020,ALGECIRAS,2023,6,1,,,,,,24044
41,HUILA,41020,ALGECIRAS,2023,7,2,5.0,1.0,1.0,1.0,85.6,24044
41,HUILA,41020,ALGECIRAS,2023,8,1,5.0,1.0,,,,24044
41,HUILA,41020,ALGECIRAS,2023,9,1,8.0,2.0,,1.0,29.0,24044
41,HUILA,41020,ALGECIRAS,2023,10,2,1.0,,,3.0,581.0,24044
41,HUILA,41020,ALGECIRAS,2023,11,4,1.0,4.0,1.0,2.0,113.2,24044
41,HUILA,41020,ALGECIRAS,2023,12,3,,2.0,1.0,2.0,97.69999999999999,24044
41,HUILA,41020,ALGECIRAS,2024,2,4,4.0,1.0,,,,24328
41,HUILA,41020,ALGECIRAS,2024,3,2,3.0,,3.0,,,24328
41,HUILA,41020,ALGECIRAS,2024,4,2,1.0,1.0,1.0,,,24328
41,HUILA,41020,ALGECIRAS,2024,5,1,1.0,2.0,1.0,1.0,109.6,24328
41,HUILA,41020,ALGECIRAS,2024,6,1,2.0,,,2.0,270.0,24328
41,HUILA,41020,ALGECIRAS,2024,8,1,2.0,,1.0,,,24328
41,HUILA,41020,ALGECIRAS,2024,9,4,1.0,,1.0,,,24328
41,HUILA,41020,ALGECIRAS,2024,11,1,4.0,,1.0,1.0,3.3,24328
41,HUILA,41020,ALGECIRAS,2025,5,1,3.0,1.0,,,,24605
41,HUILA,41020,ALGECIRAS,2025,6,1,,3.0,3.0,,,24605
41,HUILA,41020,ALGECIRAS,2025,8,2,1.0,1.0,1.0,,,24605
41,HUILA,41020,ALGECIRAS,2025,10,1,6.0,2.0,,,,24605
41,HUILA,41020,ALGECIRAS,2026,1,2,4.0,,,,,24858
41,HUILA,41026,ALTAMIRA,2013,2,1,,1.0,,,,
41,HUILA,41026,ALTAMIRA,2013,3,1,,,,1.0,750.0,
41,HUILA,41026,ALTAMIRA,2013,7,1,,,,,,
41,HUILA,41026,ALTAMIRA,2021,6,1,,1.0,,,,4458
41,HUILA,41026,ALTAMIRA,2022,12,1,1.0,4.0,,,,4504
41,HUILA,41026,ALTAMIRA,2023,9,1,,3.0,,,,4557
41,HUILA,41026,ALTAMIRA,2023,12,1,,1.0,1.0,,,4557
41,HUILA,41026,ALTAMIRA,2026,2,1,,,,,,4723
41,HUILA,41078,BARAYA,2004,2,1,,1.0,,,,
41,HUILA,41078,BARAYA,2004,5,1,,1.0,,,,
41,HUILA,41078,BARAYA,2004,8,1,11.0,1.0,,,,
41,HUILA,41078,BARAYA,2004,10,2,1.0,,,,,
41,HUILA,41078,BARAYA,2012,10,1,,,,2.0,142.0,
41,HUILA,41078,BARAYA,2013,1,1,,,,1.0,96.6,
41,HUILA,41078,BARAYA,2013,2,1,,1.0,,1.0,10.0,
41,HUILA,41078,BARAYA,2013,6,1,2.0,3.0,,,,
41,HUILA,41078,BARAYA,2015,4,1,,1.0,,,,
41,HUILA,41078,BARAYA,2016,1,1,1.0,,,1.0,330.0,
41,HUILA,41078,BARAYA,2017,2,1,,,,2.0,10.0,
41,HUILA,41078,BARAYA,2017,6,1,,,,,,
41,HUILA,41078,BARAYA,2019,7,2,,2.0,7.0,,,
41,HUILA,41078,BARAYA,2020,10,1,,,,2.0,44.0,8580
41,HUILA,41078,BARAYA,2022,8,1,,,,2.0,150.4,8758
41,HUILA,41078,BARAYA,2022,11,1,,,,2.0,451.0,8758
41,HUILA,41078,BARAYA,2024,1,1,1.0,,,3.0,70.0,8969
41,HUILA,41078,BARAYA,2025,5,2,1.0,,,2.0,75.5,9078
41,HUILA,41078,BARAYA,2025,8,1,,1.0,,,,9078
41,HUILA,41078,BARAYA,2025,11,1,,,,,,9078
41,HUILA,41132,CAMPOALEGRE,2003,2,1,,4.0,,,,
41,HUILA,41132,CAMPOALEGRE,2004,1,1,1.0,4.0,,,,
41,HUILA,41132,CAMPOALEGRE,2004,5,1,,3.0,,,,
41,HUILA,41132,CAMPOALEGRE,2005,3,1,2.0,1.0,,,,
41,HUILA,41132,CAMPOALEGRE,2005,6,1,1.0,8.0,,,,
41,HUILA,41132,CAMPOALEGRE,2005,7,1,5.0,5.0,,,,
41,HUILA,41132,CAMPOALEGRE,2006,11,1,1.0,1.0,,,,
41,HUILA,41132,CAMPOALEGRE,2007,3,1,1.0,1.0,,,,
41,HUILA,41132,CAMPOALEGRE,2007,7,1,1.0,4.0,,,,
41,HUILA,41132,CAMPOALEGRE,2008,8,1,2.0,,1.0,,,
41,HUILA,41132,CAMPOALEGRE,2008,9,1,2.0,,1.0,,,
41,HUILA,41132,CAMPOALEGRE,2009,2,1,,4.0,,,,
41,HUILA,41132,CAMPOALEGRE,2009,5,1,,8.0,,,,
41,HUILA,41132,CAMPOALEGRE,2010,1,1,1.0,4.0,,2.0,184.5,
41,HUILA,41132,CAMPOALEGRE,2010,7,1,,7.0,,3.0,4545.24,
41,HUILA,41132,CAMPOALEGRE,2010,10,2,1.0,,,,,
41,HUILA,41132,CAMPOALEGRE,2011,8,1,,4.0,,1.0,170.0,
41,HUILA,41132,CAMPOALEGRE,2012,4,1,1.0,4.0,,6.0,408.9,
41,HUILA,41132,CAMPOALEGRE,2012,6,1,1.0,5.0,,11.0,2770.3,
41,HUILA,41132,CAMPOALEGRE,2012,8,1,2.0,4.0,,1.0,6.5,
41,HUILA,41132,CAMPOALEGRE,2012,10,1,,3.0,2.0,7.0,264.3,
41,HUILA,41132,CAMPOALEGRE,2013,2,2,3.0,7.0,1.0,4.0,419.8,
41,HUILA,41132,CAMPOALEGRE,2013,3,1,1.0,3.0,,3.0,138.9,
41,HUILA,41132,CAMPOALEGRE,2013,5,1,1.0,8.0,,3.0,100.3,
41,HUILA,41132,CAMPOALEGRE,2013,6,1,,1.0,,2.0,497.1,
41,HUILA,41132,CAMPOALEGRE,2013,8,1,2.0,4.0,,4.0,84.60000000000001,
41,HUILA,41132,CAMPOALEGRE,2013,10,1,2.0,4.0,,3.0,47.0,
41,HUILA,41132,CAMPOALEGRE,2014,1,1,,2.0,,5.0,1191.0,
41,HUILA,41132,CAMPOALEGRE,2014,4,1,1.0,4.0,,2.0,99.8,
41,HUILA,41132,CAMPOALEGRE,2014,9,1,1.0,3.0,,1.0,153.0,
41,HUILA,41132,CAMPOALEGRE,2014,11,1,1.0,6.0,1.0,,,
41,HUILA,41132,CAMPOALEGRE,2015,1,2,2.0,5.0,,,,
41,HUILA,41132,CAMPOALEGRE,2015,4,2,5.0,3.0,,3.0,486.0,
41,HUILA,41132,CAMPOALEGRE,2015,5,1,,7.0,,3.0,115.0,
41,HUILA,41132,CAMPOALEGRE,2015,8,1,,4.0,1.0,1.0,270.0,
41,HUILA,41132,CAMPOALEGRE,2015,11,1,,5.0,,4.0,199.0,
41,HUILA,41132,CAMPOALEGRE,2016,3,1,1.0,6.0,1.0,2.0,100.0,
41,HUILA,41132,CAMPOALEGRE,2016,8,1,,12.0,,3.0,28.1,
41,HUILA,41132,CAMPOALEGRE,2017,1,1,1.0,9.0,,6.0,601.0,
41,HUILA,41132,CAMPOALEGRE,2017,2,1,,3.0,,3.0,2054.8,
41,HUILA,41132,CAMPOALEGRE,2017,3,1,2.0,4.0,,3.0,260.0,
41,HUILA,41132,CAMPOALEGRE,2018,3,1,2.0,4.0,,3.0,95011.5,
41,HUILA,41132,CAMPOALEGRE,2018,4,2,2.0,10.0,,3.0,2834.4,
41,HUILA,41132,CAMPOALEGRE,2018,5,1,2.0,6.0,,3.0,192.5,
41,HUILA,41132,CAMPOALEGRE,2018,9,1,,2.0,,5.0,151.0,
41,HUILA,41132,CAMPOALEGRE,2018,10,1,1.0,9.0,,2.0,44.0,
41,HUILA,41132,CAMPOALEGRE,2018,11,2,1.0,9.0,,1.0,9.3,
41,HUILA,41132,CAMPOALEGRE,2019,2,1,,9.0,,4.0,20284.9,
41,HUILA,41132,CAMPOALEGRE,2019,3,2,1.0,3.0,,1.0,50.0,
41,HUILA,41132,CAMPOALEGRE,2019,4,1,1.0,3.0,,,,
41,HUILA,41132,CAMPOALEGRE,2019,9,1,2.0,10.0,,7.0,380.9,
41,HUILA,41132,CAMPOALEGRE,2019,10,1,1.0,9.0,1.0,5.0,278.5,
41,HUILA,41132,CAMPOALEGRE,2020,3,2,1.0,3.0,,3.0,131.7,31984
41,HUILA,41132,CAMPOALEGRE,2020,5,1,1.0,,,1.0,58.6,31984
41,HUILA,41132,CAMPOALEGRE,2020,8,1,1.0,6.0,,4.0,247.7,31984
41,HUILA,41132,CAMPOALEGRE,2020,9,1,5.0,10.0,,7.0,150.9,31984
41,HUILA,41132,CAMPOALEGRE,2021,1,1,1.0,7.0,,3.0,524.3,32314
41,HUILA,41132,CAMPOALEGRE,2021,4,1,1.0,9.0,,6.0,461.4,32314
41,HUILA,41132,CAMPOALEGRE,2021,6,3,1.0,15.0,,3.0,4499.8,32314
41,HUILA,41132,CAMPOALEGRE,2021,7,1,2.0,8.0,,7.0,309.9,32314
41,HUILA,41132,CAMPOALEGRE,2021,12,1,2.0,16.0,,,,32314
41,HUILA,41132,CAMPOALEGRE,2022,7,1,2.0,8.0,,4.0,1145.1,32709
41,HUILA,41132,CAMPOALEGRE,2022,9,1,,12.0,,,,32709
41,HUILA,41132,CAMPOALEGRE,2022,10,3,4.0,10.0,,4.0,201.8,32709
41,HUILA,41132,CAMPOALEGRE,2023,1,1,,8.0,,6.0,528.5,33102
41,HUILA,41132,CAMPOALEGRE,2023,4,1,2.0,13.0,,8.0,567.8,33102
41,HUILA,41132,CAMPOALEGRE,2023,9,2,4.0,5.0,,8.0,382.5,33102
41,HUILA,41132,CAMPOALEGRE,2023,10,1,7.0,6.0,,14.0,500.9,33102
41,HUILA,41132,CAMPOALEGRE,2023,12,1,2.0,9.0,,7.0,170.3,33102
41,HUILA,41132,CAMPOALEGRE,2024,1,2,6.0,7.0,,10.0,583.4,33508
41,HUILA,41132,CAMPOALEGRE,2024,4,2,,9.0,,16.0,953.2,33508
41,HUILA,41132,CAMPOALEGRE,2024,5,1,,7.0,,14.0,373.40000000000003,33508
41,HUILA,41132,CAMPOALEGRE,2024,6,2,2.0,8.0,,11.0,310.1,33508
41,HUILA,41132,CAMPOALEGRE,2024,7,1,,8.0,,5.0,184.8,33508
41,HUILA,41132,CAMPOALEGRE,2024,8,1,3.0,15.0,,4.0,185.79999999999998,33508
41,HUILA,41132,CAMPOALEGRE,2024,9,2,2.0,11.0,,7.0,219.5,33508
41,HUILA,41132,CAMPOALEGRE,2024,10,1,,4.0,,13.0,662.6,33508
41,HUILA,41132,CAMPOALEGRE,2024,11,1,2.0,9.0,,7.0,2255.1,33508
41,HUILA,41132,CAMPOALEGRE,2024,12,1,1.0,5.0,,2.0,127.0,33508
41,HUILA,41132,CAMPOALEGRE,2025,3,1,1.0,14.0,,8.0,1975.6000000000001,33882
41,HUILA,41132,CAMPOALEGRE,2025,4,1,3.0,13.0,1.0,20.0,3119.57,33882
41,HUILA,41132,CAMPOALEGRE,2025,5,1,,6.0,,6.0,44.489999999999995,33882
41,HUILA,41132,CAMPOALEGRE,2025,7,1,2.0,4.0,,4.0,48.43,33882
41,HUILA,41132,CAMPOALEGRE,2025,8,2,,6.0,,9.0,213.38,33882
41,HUILA,41132,CAMPOALEGRE,2025,9,2,,5.0,,9.0,15881.7,33882
41,HUILA,41132,CAMPOALEGRE,2026,1,1,3.0,9.0,,,,34235
41,HUILA,41206,COLOMBIA,2003,5,1,2.0,,1.0,,,
41,HUILA,41206,COLOMBIA,2003,8,1,,,,,,
41,HUILA,41206,COLOMBIA,2005,6,1,2.0,1.0,,,,
41,HUILA,41206,COLOMBIA,2006,7,1,,,,,,
41,HUILA,41206,COLOMBIA,2007,8,1,,1.0,,,,
41,HUILA,41206,COLOMBIA,2014,3,1,,,,1.0,44.0,
41,HUILA,41206,COLOMBIA,2015,9,1,,,,,,
41,HUILA,41206,COLOMBIA,2016,7,1,,,,,,
41,HUILA,41206,COLOMBIA,2018,2,1,,,,2.0,81.0,
41,HUILA,41206,COLOMBIA,2018,3,1,,,,,,
41,HUILA,41206,COLOMBIA,2019,4,1,,,,,,
